"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 18, 2018","22.54","21.41","22.54","21.41","11.20K","4.26%"
"Dec 17, 2018","21.62","21.62","22.11","21.54","4.70K","-3.09%"
"Dec 14, 2018","22.31","22.15","22.40","21.82","16.50K","0.81%"
"Dec 13, 2018","22.13","21.85","22.13","21.43","8.10K","1.00%"
"Dec 12, 2018","21.91","21.34","21.91","21.34","1.90K","4.88%"
"Dec 11, 2018","20.89","21.33","21.77","20.86","2.50K","-3.82%"
"Dec 10, 2018","21.72","22.20","22.20","21.52","3.40K","-2.69%"
"Dec 07, 2018","22.32","21.87","22.32","21.77","6.80K","5.48%"
"Dec 06, 2018","21.16","21.33","21.33","21.16","0.30K","-0.80%"
"Dec 05, 2018","21.33","21.50","21.57","20.65","9.60K","1.38%"
"Dec 04, 2018","21.04","21.91","22.01","20.86","3.40K","-1.82%"
"Dec 03, 2018","21.43","21.70","22.06","21.43","12.60K","-0.92%"
"Nov 30, 2018","21.63","21.82","22.30","21.63","3.70K","-3.35%"
"Nov 29, 2018","22.38","21.64","22.38","21.64","9.10K","2.15%"
"Nov 28, 2018","21.91","21.26","21.97","21.25","2.90K","3.06%"
