"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 09, 2020","92.95","92.39","93.76","91.93","14.75M","-1.06%"
"Jun 08, 2020","93.95","92.47","94.12","92.10","12.58M","3.19%"
"Jun 05, 2020","91.05","93.07","93.76","91.05","15.48M","0.82%"
"Jun 04, 2020","90.31","89.07","90.70","88.85","11.94M","1.05%"
"Jun 03, 2020","89.37","89.20","90.28","88.87","13.18M","1.81%"
"Jun 02, 2020","87.78","86.00","87.78","85.99","10.28M","2.87%"
"Jun 01, 2020","85.33","83.60","85.74","83.48","7.40M","1.40%"
"May 29, 2020","84.15","83.59","84.18","82.15","12.94M","0.60%"
"May 28, 2020","83.65","84.23","84.86","83.47","12.83M","-1.22%"
"May 27, 2020","84.68","83.44","85.00","82.71","9.84M","2.70%"
"May 26, 2020","82.45","83.98","84.14","82.19","14.44M","-0.18%"
"May 25, 2020","82.60","81.70","82.73","81.63","13.44M","3.33%"
"May 22, 2020","79.94","78.98","79.94","78.61","13.11M","-0.04%"
"May 21, 2020","79.97","78.59","80.30","78.46","12.58M","1.94%"
"May 20, 2020","78.45","78.31","79.27","77.85","13.55M","1.03%"
"May 19, 2020","77.65","78.34","79.18","77.62","14.90M","-0.49%"
"May 18, 2020","78.03","77.24","78.49","76.91","14.22M","4.65%"
"May 15, 2020","74.56","75.70","76.66","74.48","13.10M","-2.22%"
"May 14, 2020","76.25","74.24","76.25","72.85","17.68M","1.46%"
"May 13, 2020","75.15","75.69","76.13","74.30","15.02M","0.20%"
"May 12, 2020","75.00","76.78","77.38","75.00","14.46M","-1.50%"
"May 11, 2020","76.14","76.70","77.79","76.03","13.43M","-1.67%"
"May 08, 2020","77.43","76.94","77.58","76.50","10.91M","2.69%"
"May 07, 2020","75.40","77.08","77.21","75.17","12.41M","-1.05%"
